Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
20855	ÀûÃµ°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	20856	616	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_RESIST_MAGIC	17	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	0	0	140	0	28	0	22	0	0	0	0	40	3	0
20856	ÀûÃµ°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	20857	617	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_RESIST_MAGIC	20	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	0	0	140	0	28	0	32	0	0	0	0	50	3	0
20857	ÀûÃµ°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	20858	618	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_RESIST_MAGIC	22	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	0	0	140	0	28	0	47	0	0	0	0	65	3	0
20858	ÀûÃµ°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	20859	619	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_RESIST_MAGIC	25	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	0	0	140	0	28	0	68	0	0	0	0	80	3	0
20859	ÀûÃµ°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12090	630	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_RESIST_MAGIC	30	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	0	140	0	28	0	100	0	0	0	0	100	3	0
20860	¹éÈ£°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	20861	611	39077	10	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	140	0	29	0	0	0	0	0	0	0	3	0
20861	¹éÈ£°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	20862	612	39077	10	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	140	0	29	0	5	0	0	0	0	0	3	0
20862	¹éÈ£°©+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	20863	613	39077	10	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	140	0	29	0	7	0	0	0	0	0	3	0
20863	¹éÈ£°©+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	20864	614	39077	10	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	140	0	29	0	10	0	0	0	0	0	3	0
20864	¹éÈ£°©+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	20865	615	39077	10	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	140	0	29	0	15	0	0	0	0	30	3	0
20865	¹éÈ£°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	20866	616	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	140	0	29	0	22	0	0	0	0	40	3	0
20866	¹éÈ£°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	20867	617	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	140	0	29	0	32	0	0	0	0	50	3	0
20867	¹éÈ£°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	20868	618	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	140	0	29	0	47	0	0	0	0	65	3	0
20868	¹éÈ£°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	20869	619	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	140	0	29	0	68	0	0	0	0	80	3	0
20869	¹éÈ£°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12050	630	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	140	0	29	0	100	0	0	0	0	100	3	0
20870	¹é°Ç+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	20871	611	39077	10	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	140	0	29	0	0	0	0	0	0	0	3	0
20871	¹é°Ç+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	20872	612	39077	10	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	140	0	29	0	5	0	0	0	0	0	3	0
20872	¹é°Ç+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	20873	613	39077	10	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	140	0	29	0	7	0	0	0	0	0	3	0
20873	¹é°Ç+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	20874	614	39077	10	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	140	0	29	0	10	0	0	0	0	0	3	0
20874	¹é°Ç+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	20875	615	39077	10	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	140	0	29	0	15	0	0	0	0	30	3	0
20875	¹é°Ç+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	20876	616	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	140	0	29	0	22	0	0	0	0	40	3	0
20876	¹é°Ç+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	20877	617	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	140	0	29	0	32	0	0	0	0	50	3	0
20877	¹é°Ç+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	20878	618	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	140	0	29	0	47	0	0	0	0	65	3	0
20878	¹é°Ç+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	20879	619	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	140	0	29	0	68	0	0	0	0	80	3	0
20879	¹é°Ç+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12060	630	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	140	0	29	0	100	0	0	0	0	100	3	0
20880	¹é¸¶°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	20881	611	39077	10	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	140	0	29	0	0	0	0	0	0	0	3	0
20881	¹é¸¶°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	20882	612	39077	10	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	140	0	29	0	5	0	0	0	0	0	3	0
20882	¹é¸¶°©+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	20883	613	39077	10	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	140	0	29	0	7	0	0	0	0	0	3	0
20883	¹é¸¶°©+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	20884	614	39077	10	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	140	0	29	0	10	0	0	0	0	0	3	0
20884	¹é¸¶°©+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	20885	615	39077	10	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	140	0	29	0	15	0	0	0	0	30	3	0
20885	¹é¸¶°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	20886	616	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	140	0	29	0	22	0	0	0	0	40	3	0
20886	¹é¸¶°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	20887	617	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	140	0	29	0	32	0	0	0	0	50	3	0
20887	¹é¸¶°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	20888	618	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	140	0	29	0	47	0	0	0	0	65	3	0
20888	¹é¸¶°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	20889	619	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	140	0	29	0	68	0	0	0	0	80	3	0
20889	¹é¸¶°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12070	630	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	140	0	29	0	100	0	0	0	0	100	3	0
20890	¹é»óÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	20891	611	39077	10	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	140	0	29	0	0	0	0	0	0	0	3	0
20891	¹é»óÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	20892	612	39077	10	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	140	0	29	0	5	0	0	0	0	0	3	0
20892	¹é»óÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	20893	613	39077	10	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	140	0	29	0	7	0	0	0	0	0	3	0
20893	¹é»óÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	20894	614	39077	10	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	140	0	29	0	10	0	0	0	0	0	3	0
20894	¹é»óÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	20895	615	39077	10	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	140	0	29	0	15	0	0	0	0	30	3	0
20895	¹é»óÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	20896	616	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	140	0	29	0	22	0	0	0	0	40	3	0
20896	¹é»óÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	20897	617	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	140	0	29	0	32	0	0	0	0	50	3	0
20897	¹é»óÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	20898	618	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	140	0	29	0	47	0	0	0	0	65	3	0
20898	¹é»óÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	20899	619	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	140	0	29	0	68	0	0	0	0	80	3	0
20899	¹é»óÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12080	630	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	140	0	29	0	100	0	0	0	0	100	3	0
20900	¹éÇö°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	20901	611	39077	10	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	140	0	29	0	0	0	0	0	0	0	3	0
20901	¹éÇö°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	20902	612	39077	10	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	2	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	140	0	29	0	5	0	0	0	0	0	3	0
20902	¹éÇö°©+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	20903	613	39077	10	LEVEL	107	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	140	0	29	0	7	0	0	0	0	0	3	0
20903	¹éÇö°©+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	20904	614	39077	10	LEVEL	108	LIMIT_NONE	0	APPLY_MOV_SPEED	-12	APPLY_ATTBONUS_MONSTER	3	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	140	0	29	0	10	0	0	0	0	0	3	0
20904	¹éÇö°©+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	20905	615	39077	10	LEVEL	109	LIMIT_NONE	0	APPLY_MOV_SPEED	-9	APPLY_ATTBONUS_MONSTER	5	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	140	0	29	0	15	0	0	0	0	30	3	0
20905	¹éÇö°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	20906	616	39077	10	LEVEL	110	LIMIT_NONE	0	APPLY_MOV_SPEED	-6	APPLY_ATTBONUS_MONSTER	6	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	140	0	29	0	22	0	0	0	0	40	3	0
20906	¹éÇö°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	20907	617	39077	10	LEVEL	111	LIMIT_NONE	0	APPLY_MOV_SPEED	-4	APPLY_ATTBONUS_MONSTER	7	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	140	0	29	0	32	0	0	0	0	50	3	0
20907	¹éÇö°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	20908	618	39077	10	LEVEL	112	LIMIT_NONE	0	APPLY_MOV_SPEED	-2	APPLY_ATTBONUS_MONSTER	8	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	140	0	29	0	47	0	0	0	0	65	3	0
20908	¹éÇö°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	20909	619	39077	10	LEVEL	113	LIMIT_NONE	0	APPLY_MOV_SPEED	-1	APPLY_ATTBONUS_MONSTER	9	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	140	0	29	0	68	0	0	0	0	80	3	0
20909	¹éÇö°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	12090	630	39077	10	LEVEL	115	LIMIT_NONE	0	APPLY_MOV_SPEED	0	APPLY_ATTBONUS_MONSTER	10	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	140	0	29	0	100	0	0	0	0	100	3	0
20910	Èæ·æ°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	20911	611	39077	10	LEVEL	105	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_RESIST_MAGIC	6	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	0	140	0	30	0	0	0	0	0	0	0	3	0
20911	Èæ·æ°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	20912	612	39077	10	LEVEL	106	LIMIT_NONE	0	APPLY_MOV_SPEED	-15	APPLY_RESIST_MAGIC	8	APPLY_SKILL_DEFEND_BONUS	1	APPLY_NONE	0	0	140	0	30	0	5	0	0	0	0	0	3	0
